ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
10-560-239-1,rotu1241,Rotuman,1778,aʔele,Phonemic,approach,churchward1940;geraghty1995,,,
10-550-239-1,rotu1241,Rotuman,1387,hɔʔu,Phonemic,"reach, arrive",churchward1940;geraghty1995,,,
10-530-239-1,rotu1241,Rotuman,1047,ʔofi,Phonemic,pursue,churchward1940;geraghty1995,,,
10-520-239-1,rotu1241,Rotuman,1085,taupiri,Phonemic,follow,churchward1940;geraghty1995,,,
10-510-239-1,rotu1241,Rotuman,956,čoni,Phonemic,flee,churchward1940;geraghty1995,Also means 'retreat' 20.450.,,
10-491-239-1,rotu1241,Rotuman,485,mao,Phonemic,disappear,churchward1940;geraghty1995,,,
10-490-239-1,rotu1241,Rotuman,1752,rou,Phonemic,"go away, depart",churchward1940;geraghty1995,,,
10-481-239-1,rotu1241,Rotuman,581,hoʔi,Phonemic,come back,churchward1940;geraghty1995,,,
10-480-239-1,rotu1241,Rotuman,1446,leum,Phonemic,come,churchward1940;geraghty1995,,,
10-474-239-1,rotu1241,Rotuman,1107,sai,Phonemic,go out,churchward1940;geraghty1995,,,
10-473-239-1,rotu1241,Rotuman,2014,temo,Phonemic,go down,churchward1940;geraghty1995,,,
10-473-239-3,rotu1241,Rotuman,2014,pū,Phonemic,go down,churchward1940;geraghty1995,,,
10-472-239-1,rotu1241,Rotuman,1102,hako,Phonemic,climb,churchward1940;geraghty1995,,,
10-470-239-1,rotu1241,Rotuman,695,laʔo,Phonemic,go,churchward1940;geraghty1995,,,
10-471-239-1,rotu1241,Rotuman,705,čoro,Phonemic,go up,churchward1940;geraghty1995,,,
10-460-239-1,rotu1241,Rotuman,1519,čoni,Phonemic,run,churchward1940;geraghty1995,,,
10-451-239-1,rotu1241,Rotuman,366,laʔhoto,Phonemic,limp,churchward1940;geraghty1995,,,
10-450-239-1,rotu1241,Rotuman,1443,laʔo,Phonemic,walk,churchward1940;geraghty1995,,,
10-440-239-1,rotu1241,Rotuman,1879,maka,Phonemic,dance,churchward1940;geraghty1995,,,
10-431-239-1,rotu1241,Rotuman,1135,tæpe,Phonemic,kick,churchward1940;geraghty1995,,,
10-430-239-1,rotu1241,Rotuman,1829,hoto,Phonemic,"jump, leap",churchward1940;geraghty1995,,,
10-420-239-1,rotu1241,Rotuman,1324,čara,Phonemic,"slide, slip",churchward1940;geraghty1995,,,
10-413-239-1,rotu1241,Rotuman,296,fiaʔrere,Phonemic,crouch,churchward1940;geraghty1995,,,
10-412-239-1,rotu1241,Rotuman,66,loʔfū,Phonemic,kneel,churchward1940;geraghty1995,,,
10-410-239-1,rotu1241,Rotuman,96,vata,Phonemic,"creep, crawl",churchward1940;geraghty1995,,,
10-380-239-1,rotu1241,Rotuman,175,ui,Phonemic,blow,churchward1940;geraghty1995,,,
10-380-239-3,rotu1241,Rotuman,175,mure,Phonemic,blow,churchward1940;geraghty1995,,,
10-370-239-1,rotu1241,Rotuman,1441,fere,Phonemic,fly (vb),churchward1940;geraghty1995,,,
10-360-239-1,rotu1241,Rotuman,787,titiu,Phonemic,sail (vb),churchward1940;geraghty1995,,,
10-360-239-3,rotu1241,Rotuman,787,forau,Phonemic,sail (vb),churchward1940;geraghty1995,,,
10-352-239-1,rotu1241,Rotuman,365,polkō,Phonemic,splash,churchward1940;geraghty1995,,,
10-352-239-3,rotu1241,Rotuman,365,pusi,Phonemic,splash,churchward1940;geraghty1995,,,
10-351-239-1,rotu1241,Rotuman,119,čopu,Phonemic,dive,churchward1940;geraghty1995,,,
10-350-239-1,rotu1241,Rotuman,1439,rɔpi,Phonemic,swim,churchward1940;geraghty1995,,,
10-340-239-1,rotu1241,Rotuman,1574,mɔnu,Phonemic,float,churchward1940;geraghty1995,,,
10-330-239-1,rotu1241,Rotuman,1088,lō,Phonemic,sink,churchward1940;geraghty1995,,,
10-320-239-1,rotu1241,Rotuman,2003,au,Phonemic,flow,churchward1940;geraghty1995,,,
10-260-239-1,rotu1241,Rotuman,1909,rū,Phonemic,shake,churchward1940;geraghty1995,,,
10-252-239-1,rotu1241,Rotuman,702,tɔri,Phonemic,catch (ball),churchward1940;geraghty1995,,,
10-250-239-1,rotu1241,Rotuman,1456,kiri,Phonemic,throw,churchward1940;geraghty1995,,,
10-240-239-1,rotu1241,Rotuman,2253,čeru,Phonemic,drip,churchward1940;geraghty1995,,,
10-230-239-1,rotu1241,Rotuman,1280,vili,Phonemic,fall,churchward1940;geraghty1995,,,
10-220-239-1,rotu1241,Rotuman,501,siki,Phonemic,"raise, lift",churchward1940;geraghty1995,,,
10-210-239-1,rotu1241,Rotuman,568,valaʔa,Phonemic,rise,churchward1940;geraghty1995,,,
10-170-239-1,rotu1241,Rotuman,430,muli,Phonemic,twist,churchward1940;geraghty1995,,,
10-170-239-3,rotu1241,Rotuman,430,ʔalolo,Phonemic,twist,churchward1940;geraghty1995,,,
10-150-239-1,rotu1241,Rotuman,827,tokiri,Phonemic,roll,churchward1940;geraghty1995,,,
10-140-239-1,rotu1241,Rotuman,1113,takɔi,Phonemic,"wind, wrap",churchward1940;geraghty1995,,,
10-130-239-1,rotu1241,Rotuman,1445,furi,Phonemic,turn around,churchward1940;geraghty1995,,,
10-130-239-3,rotu1241,Rotuman,1445,takmuli,Phonemic,turn around,churchward1940;geraghty1995,,,
10-120-239-1,rotu1241,Rotuman,1588,huli,Phonemic,turn over,churchward1940;geraghty1995,,,
10-110-239-1,rotu1241,Rotuman,765,rue,Phonemic,move,churchward1940;geraghty1995,,,
10-110-239-3,rotu1241,Rotuman,765,ʔutu,Phonemic,move,churchward1940;geraghty1995,,,
9-890-239-1,rotu1241,Rotuman,2001,pɔni,Phonemic,paint (vb),churchward1940;geraghty1995,,,
9-840-239-1,rotu1241,Rotuman,1979,[česle],Phonemic,chisel,churchward1940;geraghty1995,,,
9-880-239-1,rotu1241,Rotuman,647,pɔni,Phonemic,paint (noun),churchward1940;geraghty1995,,,
9-830-239-1,rotu1241,Rotuman,1002,tupuʔa,Phonemic,statue,churchward1940;geraghty1995,,,
9-810-239-1,rotu1241,Rotuman,228,ʔolo,Phonemic,carve,churchward1940;geraghty1995,,,
9-791-239-1,rotu1241,Rotuman,360,iri,Phonemic,fan (vb),churchward1940;geraghty1995,,,
9-790-239-1,rotu1241,Rotuman,1971,siva,Phonemic,fan (noun),churchward1940;geraghty1995,,,
9-780-239-1,rotu1241,Rotuman,293,taŋa,Phonemic,netbag,churchward1940;geraghty1995,,,
9-770-239-1,rotu1241,Rotuman,195,ʔepa,Phonemic,mat,churchward1940;geraghty1995,,,
9-760-239-1,rotu1241,Rotuman,1539,ʔafa,Phonemic,basket,churchward1940;geraghty1995,,,
9-750-239-1,rotu1241,Rotuman,1729,saʔa,Phonemic,"weave, plait",churchward1940;geraghty1995,,,
9-740-239-1,rotu1241,Rotuman,604,[lasa],Phonemic,glass,churchward1940;geraghty1995,,,
9-730-239-1,rotu1241,Rotuman,1399,pear ʔumea,Phonemic,clay,churchward1940;geraghty1995,,,
9-690-239-1,rotu1241,Rotuman,358,[tini],Phonemic,"tin, tinplate",churchward1940;geraghty1995,,,
9-680-239-1,rotu1241,Rotuman,627,[lete],Phonemic,lead (noun),churchward1940;geraghty1995,,,
9-670-239-1,rotu1241,Rotuman,621,ʔia,Phonemic,iron,churchward1940;geraghty1995,,,
9-660-239-1,rotu1241,Rotuman,1825,[kapa],Phonemic,"copper, bronze",churchward1940;geraghty1995,,,
9-650-239-1,rotu1241,Rotuman,759,[siliva],Phonemic,silver,churchward1940;geraghty1995,,,
9-640-239-1,rotu1241,Rotuman,1369,[koro],Phonemic,gold,churchward1940;geraghty1995,,,
9-560-239-1,rotu1241,Rotuman,1069,pulu,Phonemic,glue,churchward1940;geraghty1995,,,
9-500-239-1,rotu1241,Rotuman,502,faʔo,Phonemic,nail,churchward1940;geraghty1995,,,
9-490-239-1,rotu1241,Rotuman,1481,[hamā],Phonemic,hammer,churchward1940;geraghty1995,,,
9-480-239-1,rotu1241,Rotuman,1948,[sō],Phonemic,saw,churchward1940;geraghty1995,,,
9-461-239-1,rotu1241,Rotuman,46,kara,Phonemic,hollow out,churchward1940;geraghty1995,,,
9-460-239-1,rotu1241,Rotuman,1501,viri,Phonemic,bore,churchward1940;geraghty1995,,,
9-440-239-1,rotu1241,Rotuman,1840,veko,Phonemic,build,churchward1940;geraghty1995,,,
9-430-239-1,rotu1241,Rotuman,1042,mačau,Phonemic,carpenter,churchward1940;geraghty1995,,,
9-422-239-1,rotu1241,Rotuman,1361,tē ŋarueŋa,Phonemic,tool,churchward1940;geraghty1995,,,
9-380-239-1,rotu1241,Rotuman,245,taufære,Phonemic,broom,churchward1940;geraghty1995,,,
9-360-239-1,rotu1241,Rotuman,1453,ruku,Phonemic,wash,churchward1940;geraghty1995,,,
9-370-239-1,rotu1241,Rotuman,230,tafi,Phonemic,sweep,churchward1940;geraghty1995,,,
9-350-239-1,rotu1241,Rotuman,1487,liŋu,Phonemic,pour,churchward1940;geraghty1995,,,
9-343-239-1,rotu1241,Rotuman,1414,hō,Phonemic,"squeeze, wring",churchward1940;geraghty1995,,,
9-342-239-1,rotu1241,Rotuman,1913,hasa,Phonemic,press,churchward1940;geraghty1995,,,
9-341-239-1,rotu1241,Rotuman,357,öp-ʔɔki,Phonemic,hang up,churchward1940;geraghty1995,,,
9-340-239-1,rotu1241,Rotuman,38,hola,Phonemic,spread out,churchward1940;geraghty1995,,,
9-340-239-3,rotu1241,Rotuman,38,forasi,Phonemic,spread out,churchward1940;geraghty1995,,,
9-330-239-1,rotu1241,Rotuman,1455,futi,Phonemic,pull,churchward1940;geraghty1995,,,
9-320-239-1,rotu1241,Rotuman,214,aʔroči,Phonemic,stretch,churchward1940;geraghty1995,,,
9-310-239-1,rotu1241,Rotuman,1449,sarao,Phonemic,"rub, wipe",churchward1940;geraghty1995,,,
9-290-239-1,rotu1241,Rotuman,291,sisi,Phonemic,"flay, skin",churchward1940;geraghty1995,,,
9-280-239-1,rotu1241,Rotuman,1735,faʔa,Phonemic,tear,churchward1940;geraghty1995,,,
9-270-239-1,rotu1241,Rotuman,1437,pɔsi,Phonemic,split,churchward1940;geraghty1995,,,
9-261-239-1,rotu1241,Rotuman,588,momo,Phonemic,broken,churchward1940;geraghty1995,,,
9-260-239-1,rotu1241,Rotuman,680,kao,Phonemic,break,churchward1940;geraghty1995,,,
9-250-239-1,rotu1241,Rotuman,677,ʔia,Phonemic,ax,churchward1940;geraghty1995,,,
9-251-239-1,rotu1241,Rotuman,290,aŋsara,Phonemic,adze,churchward1940;geraghty1995,,,
9-240-239-1,rotu1241,Rotuman,356,[sisese],Phonemic,"scissors, shears",churchward1940;geraghty1995,,,
9-230-239-1,rotu1241,Rotuman,1352,sere,Phonemic,knife,churchward1940;geraghty1995,,,
9-223-239-1,rotu1241,Rotuman,1434,kō,Phonemic,stab,churchward1940;geraghty1995,,,
9-222-239-1,rotu1241,Rotuman,155,fɔi,Phonemic,"chop, hew",churchward1940;geraghty1995,,,
9-221-239-1,rotu1241,Rotuman,355,fɔi,Phonemic,cut down,churchward1940;geraghty1995,,,
9-220-239-1,rotu1241,Rotuman,1432,mutu,Phonemic,cut,churchward1940;geraghty1995,,,
9-211-239-1,rotu1241,Rotuman,354,ʔusu,Phonemic,pound with fist,churchward1940;geraghty1995,,,
9-210-239-1,rotu1241,Rotuman,2133,čau,Phonemic,"strike (hit, beat)",churchward1940;geraghty1995,,,
9-192-239-1,rotu1241,Rotuman,760,ʔorpofo,Phonemic,knot (noun),churchward1940;geraghty1995,,,
9-190-239-1,rotu1241,Rotuman,1218,unu,Phonemic,"rope, cord",churchward1940;geraghty1995,,,
9-190-239-3,rotu1241,Rotuman,1218,lū,Phonemic,"rope, cord",churchward1940;geraghty1995,,,
9-190-239-5,rotu1241,Rotuman,1218,ʔæpe,Phonemic,"rope, cord",churchward1940;geraghty1995,,,
9-180-239-1,rotu1241,Rotuman,1627,[čene],Phonemic,chain,churchward1940;geraghty1995,,,
9-161-239-1,rotu1241,Rotuman,352,sui,Phonemic,untie,churchward1940;geraghty1995,,,
9-160-239-1,rotu1241,Rotuman,1917,ʔoro,Phonemic,"tie, bind",churchward1940;geraghty1995,,,
9-150-239-1,rotu1241,Rotuman,1470,loʔu,Phonemic,fold,churchward1940;geraghty1995,,,
9-140-239-1,rotu1241,Rotuman,2004,loʔu,Phonemic,bend,churchward1940;geraghty1995,,,
9-120-239-1,rotu1241,Rotuman,984,ŋarue,Phonemic,work,churchward1940;geraghty1995,,,
9-110-239-1,rotu1241,Rotuman,2575,rē,Phonemic,"do, make",churchward1940;geraghty1995,,,
8-980-239-1,rotu1241,Rotuman,641,faliag ne ʔatua,Phonemic,mushroom,churchward1940;geraghty1995,,,
8-970-239-1,rotu1241,Rotuman,33,usoŋo,Phonemic,nettle,churchward1940;geraghty1995,,,
8-960-239-1,rotu1241,Rotuman,348,fuha,Phonemic,fish poison (root),churchward1940;geraghty1995,,,
8-941-239-1,rotu1241,Rotuman,146,foʔu,Phonemic,sugar cane,churchward1940;geraghty1995,,,
8-940-239-1,rotu1241,Rotuman,1927,vau,Phonemic,bamboo,churchward1940;geraghty1995,,,
8-931-239-1,rotu1241,Rotuman,864,[paukene],Phonemic,"pumpkin, squash",churchward1940;geraghty1995,,,
8-930-239-1,rotu1241,Rotuman,411,piroroŋo,Phonemic,gourd,churchward1940;geraghty1995,,,
8-920-239-1,rotu1241,Rotuman,925,[tapiko],Phonemic,"tapioca, manioc, cassava",churchward1940;geraghty1995,,,
8-912-239-1,rotu1241,Rotuman,410,ʔuhi,Phonemic,yam,churchward1940;geraghty1995,,,
8-910-239-1,rotu1241,Rotuman,159,kumara,Phonemic,sweet potato,churchward1940;geraghty1995,,,
8-850-239-1,rotu1241,Rotuman,346,æeva,Phonemic,banyan,churchward1940;geraghty1995,,,
8-840-239-1,rotu1241,Rotuman,868,pɔri,Phonemic,banana tree,churchward1940;geraghty1995,,,
8-830-239-1,rotu1241,Rotuman,1126,mori,Phonemic,citrus fruit,churchward1940;geraghty1995,,,
8-820-239-1,rotu1241,Rotuman,970,niu,Phonemic,coconut,churchward1940;geraghty1995,,,
8-810-239-1,rotu1241,Rotuman,1181,ota,Phonemic,palm tree,churchward1940;geraghty1995,Means sago palm.,,
8-760-239-1,rotu1241,Rotuman,345,pulu,Phonemic,sap,churchward1940;geraghty1995,,,
8-750-239-1,rotu1241,Rotuman,1204,ʔuli,Phonemic,bark,churchward1940;geraghty1995,Also means 'skin 04.120; leather 06.290'.,,
8-740-239-1,rotu1241,Rotuman,409,mača,Phonemic,forked branch,churchward1940;geraghty1995,,,
8-730-239-1,rotu1241,Rotuman,344,hū,Phonemic,tree trunk,churchward1940;geraghty1995,,,
8-730-239-3,rotu1241,Rotuman,344,hün ʔɔi,Phonemic,tree trunk,churchward1940;geraghty1995,,,
8-720-239-1,rotu1241,Rotuman,241,polofo,Phonemic,tree stump,churchward1940;geraghty1995,,,
8-691-239-1,rotu1241,Rotuman,1124,[pɔipi],Phonemic,pipe,churchward1940;geraghty1995,,,
8-690-239-1,rotu1241,Rotuman,1689,hɔʔi,Phonemic,smoke (tobacco),churchward1940;geraghty1995,,,
8-680-239-1,rotu1241,Rotuman,974,rau,Phonemic,tobacco,churchward1940;geraghty1995,,,
8-670-239-1,rotu1241,Rotuman,343,[vino],Phonemic,vine,churchward1940;geraghty1995,,,
8-600-239-1,rotu1241,Rotuman,906,ʔɔi,Phonemic,tree,churchward1940;geraghty1995,,,
8-570-239-1,rotu1241,Rotuman,239,hosa,Phonemic,flower,churchward1940;geraghty1995,,,
8-560-239-1,rotu1241,Rotuman,628,rau,Phonemic,leaf,churchward1940;geraghty1995,,,
8-550-239-1,rotu1241,Rotuman,1531,rā,Phonemic,branch,churchward1940;geraghty1995,,,
8-540-239-1,rotu1241,Rotuman,670,vaʔa,Phonemic,root,churchward1940;geraghty1995,,,
8-531-239-1,rotu1241,Rotuman,1486,hao,Phonemic,plant (vb),churchward1940;geraghty1995,,,
8-530-239-1,rotu1241,Rotuman,653,hū,Phonemic,plant (noun),churchward1940;geraghty1995,,,
8-510-239-1,rotu1241,Rotuman,606,mɔʔusu,Phonemic,grass,churchward1940;geraghty1995,,,
8-480-239-1,rotu1241,Rotuman,926,[raisi],Phonemic,rice,churchward1940;geraghty1995,,,
8-470-239-1,rotu1241,Rotuman,506,[kono],Phonemic,"maize, corn",churchward1940;geraghty1995,,,
8-430-239-1,rotu1241,Rotuman,1077,[uiti],Phonemic,wheat,churchward1940;geraghty1995,,,
8-430-239-3,rotu1241,Rotuman,1077,[saitō],Phonemic,wheat,churchward1940;geraghty1995,,,
8-410-239-1,rotu1241,Rotuman,611,moea,Phonemic,"crop, harvest",churchward1940;geraghty1995,,,
8-330-239-1,rotu1241,Rotuman,2132,ser kapa,Phonemic,"sickle, scythe",churchward1940;geraghty1995,Refers to cane-knife.,,
8-320-239-1,rotu1241,Rotuman,190,čɔči,Phonemic,"mow, reap",churchward1940;geraghty1995,,,
8-311-239-1,rotu1241,Rotuman,714,hula,Phonemic,seed,churchward1940;geraghty1995,,,
8-270-239-1,rotu1241,Rotuman,338,reke,Phonemic,rake,churchward1940;geraghty1995,,,
8-260-239-1,rotu1241,Rotuman,337,koho,Phonemic,fork,churchward1940;geraghty1995,,,
8-250-239-1,rotu1241,Rotuman,284,[kutari],Phonemic,hoe,churchward1940;geraghty1995,,,
8-240-239-1,rotu1241,Rotuman,1901,[savō],Phonemic,shovel,churchward1940;geraghty1995,,,
8-230-239-1,rotu1241,Rotuman,1176,suki,Phonemic,spade,churchward1940;geraghty1995,,,
8-220-239-1,rotu1241,Rotuman,1418,ɔʔu,Phonemic,dig,churchward1940;geraghty1995,Latter form refers to using digging-stick.,,
8-220-239-3,rotu1241,Rotuman,1418,soʔa,Phonemic,dig,churchward1940;geraghty1995,Latter form refers to using digging-stick.,,
8-170-239-1,rotu1241,Rotuman,2002,čaliŋa,Phonemic,ditch,churchward1940;geraghty1995,,,
8-160-239-1,rotu1241,Rotuman,1690,pā,Phonemic,fence,churchward1940;geraghty1995,,,
8-150-239-1,rotu1241,Rotuman,1541,veko,Phonemic,"cultivate, till",churchward1940;geraghty1995,,,
8-130-239-1,rotu1241,Rotuman,586,vekoŋa,Phonemic,garden,churchward1940;geraghty1995,,,
8-120-239-1,rotu1241,Rotuman,212,veko,Phonemic,field (for cultivation),churchward1940;geraghty1995,,,
8-110-239-1,rotu1241,Rotuman,979,fā rē veko,Phonemic,farmer,churchward1940;geraghty1995,,,
7-630-239-1,rotu1241,Rotuman,224,soroi,Phonemic,mortar,churchward1940;geraghty1995,,,
7-620-239-1,rotu1241,Rotuman,1006,hɔf pulu,Phonemic,brick,churchward1940;geraghty1995,,,
7-570-239-1,rotu1241,Rotuman,1227,ʔɔi hapa,Phonemic,board,churchward1940;geraghty1995,,,
7-560-239-1,rotu1241,Rotuman,281,pou,Phonemic,"post, pole",churchward1940;geraghty1995,,,
7-560-239-3,rotu1241,Rotuman,281,tuturu,Phonemic,"post, pole",churchward1940;geraghty1995,,,
7-550-239-1,rotu1241,Rotuman,1132,utpoto,Phonemic,beam,churchward1940;geraghty1995,,,
7-540-239-1,rotu1241,Rotuman,829,kaufære,Phonemic,rafter,churchward1940;geraghty1995,,,
7-530-239-1,rotu1241,Rotuman,280,fɔua,Phonemic,ridgepole,churchward1940;geraghty1995,,,
7-520-239-1,rotu1241,Rotuman,279,ota,Phonemic,thatch,churchward1940;geraghty1995,Respectively: sago palm thatch; section of thatched roof.,,
7-520-239-3,rotu1241,Rotuman,279,hæle,Phonemic,thatch,churchward1940;geraghty1995,Respectively: sago palm thatch; section of thatched roof.,,
7-510-239-1,rotu1241,Rotuman,769,uluŋa,Phonemic,roof,churchward1940;geraghty1995,,,
7-480-239-1,rotu1241,Rotuman,205,suɔsua,Phonemic,trough,churchward1940;geraghty1995,,,
7-470-239-1,rotu1241,Rotuman,745,hata,Phonemic,shelf,churchward1940;geraghty1995,,,
7-460-239-1,rotu1241,Rotuman,1273,[kænrē],Phonemic,candle,churchward1940;geraghty1995,,,
7-450-239-1,rotu1241,Rotuman,2131,pulolo,Phonemic,"lamp, torch",churchward1940;geraghty1995,,,
7-450-239-3,rotu1241,Rotuman,2131,sulu,Phonemic,"lamp, torch",churchward1940;geraghty1995,,,
7-440-239-1,rotu1241,Rotuman,1775,ʔumefe,Phonemic,table,churchward1940;geraghty1995,,,
7-440-239-3,rotu1241,Rotuman,1775,[tepeli],Phonemic,table,churchward1940;geraghty1995,,,
7-430-239-1,rotu1241,Rotuman,1476,nofoʔa,Phonemic,chair,churchward1940;geraghty1995,,,
7-430-239-3,rotu1241,Rotuman,1476,pæeŋa,Phonemic,chair,churchward1940;geraghty1995,,,
7-422-239-1,rotu1241,Rotuman,806,kukuluŋa,Phonemic,blanket,churchward1940;geraghty1995,,,
7-421-239-1,rotu1241,Rotuman,1044,kuruŋa,Phonemic,pillow,churchward1940;geraghty1995,,,
7-420-239-1,rotu1241,Rotuman,1663,takaŋa,Phonemic,bed,churchward1940;geraghty1995,,,
7-370-239-1,rotu1241,Rotuman,1464,hak-hakoŋa,Phonemic,ladder,churchward1940;geraghty1995,,,
7-330-239-1,rotu1241,Rotuman,1305,hotoaŋ ɔsu,Phonemic,chimney,churchward1940;geraghty1995,,,
7-330-239-3,rotu1241,Rotuman,1305,hotɔŋ ɔsu,Phonemic,chimney,churchward1940;geraghty1995,,,
7-320-239-1,rotu1241,Rotuman,859,[ovene],Phonemic,stove,churchward1940;geraghty1995,,,
7-310-239-1,rotu1241,Rotuman,185,pufa,Phonemic,fireplace,churchward1940;geraghty1995,,,
7-270-239-1,rotu1241,Rotuman,933,paʔakiŋa,Phonemic,wall,churchward1940;geraghty1995,,,
7-270-239-3,rotu1241,Rotuman,933,kækæʔe,Phonemic,wall,churchward1940;geraghty1995,,,
7-260-239-1,rotu1241,Rotuman,1632,papa,Phonemic,floor,churchward1940;geraghty1995,,,
7-260-239-3,rotu1241,Rotuman,1632,pap ne rī,Phonemic,floor,churchward1940;geraghty1995,,,
7-260-239-5,rotu1241,Rotuman,1632,pupui,Phonemic,floor,churchward1940;geraghty1995,,,
7-250-239-1,rotu1241,Rotuman,1375,nu ʔsuar mutu,Phonemic,window,churchward1940;geraghty1995,,,
7-240-239-1,rotu1241,Rotuman,1472,[ki],Phonemic,key,churchward1940;geraghty1995,,,
7-231-239-1,rotu1241,Rotuman,1012,aʔmouŋa,Phonemic,"latch, door-bolt",churchward1940;geraghty1995,,,
7-230-239-1,rotu1241,Rotuman,1596,[lɔku],Phonemic,lock (noun),churchward1940;geraghty1995,,,
7-221-239-1,rotu1241,Rotuman,80,pou,Phonemic,"doorpost, jamb",churchward1940;geraghty1995,,,
7-221-239-3,rotu1241,Rotuman,80,tuturu,Phonemic,"doorpost, jamb",churchward1940;geraghty1995,,,
7-210-239-1,rotu1241,Rotuman,1450,[rumu],Phonemic,room,churchward1940;geraghty1995,,,
7-220-239-1,rotu1241,Rotuman,1567,kæe,Phonemic,"door, gate",churchward1940;geraghty1995,,,
7-220-239-3,rotu1241,Rotuman,1567,kakɔi,Phonemic,"door, gate",churchward1940;geraghty1995,,,
7-220-239-5,rotu1241,Rotuman,1567,nuʔsura,Phonemic,"door, gate",churchward1940;geraghty1995,,,
7-180-239-1,rotu1241,Rotuman,335,rī taunɔʔi,Phonemic,meeting house,churchward1940;geraghty1995,,,
7-170-239-1,rotu1241,Rotuman,334,kohea,Phonemic,cookhouse,churchward1940;geraghty1995,,,
7-160-239-1,rotu1241,Rotuman,408,rī-sipɔki,Phonemic,men's house,churchward1940;geraghty1995,,,
7-150-239-1,rotu1241,Rotuman,736,maræʔe,Phonemic,"yard, court",churchward1940;geraghty1995,,,
7-150-239-3,rotu1241,Rotuman,736,pā,Phonemic,"yard, court",churchward1940;geraghty1995,,,
7-140-239-1,rotu1241,Rotuman,1316,rī læe,Phonemic,tent,churchward1940;geraghty1995,,,
7-131-239-1,rotu1241,Rotuman,403,rī ʔuhi,Phonemic,garden-house,churchward1940;geraghty1995,,,
7-130-239-1,rotu1241,Rotuman,1678,rī hapa,Phonemic,hut,churchward1940;geraghty1995,,,
7-120-239-1,rotu1241,Rotuman,1252,rī,Phonemic,house,churchward1940;geraghty1995,,,
7-110-239-1,rotu1241,Rotuman,363,noho,Phonemic,"dwell, live",churchward1940;geraghty1995,,,
6-960-239-1,rotu1241,Rotuman,1171,tiro,Phonemic,mirror,churchward1940;geraghty1995,,,
6-950-239-1,rotu1241,Rotuman,788,[sopo],Phonemic,soap,churchward1940;geraghty1995,,,
6-940-239-1,rotu1241,Rotuman,1926,turu,Phonemic,ointment,churchward1940;geraghty1995,,,
6-930-239-1,rotu1241,Rotuman,151,čɔči,Phonemic,razor,churchward1940;geraghty1995,,,
6-921-239-1,rotu1241,Rotuman,333,hiri,Phonemic,braid,churchward1940;geraghty1995,,,
6-920-239-1,rotu1241,Rotuman,1821,[porasa],Phonemic,brush,churchward1940;geraghty1995,,,
6-910-239-1,rotu1241,Rotuman,1475,seru,Phonemic,comb,churchward1940;geraghty1995,,,
6-820-239-1,rotu1241,Rotuman,1021,[tauele],Phonemic,towel,churchward1940;geraghty1995,,,
6-810-239-1,rotu1241,Rotuman,332,[haŋkeče],Phonemic,"handkerchief, rag",churchward1940;geraghty1995,,,
6-790-239-1,rotu1241,Rotuman,68,fɔʔi,Phonemic,tattoo,churchward1940;geraghty1995,,,
6-790-239-3,rotu1241,Rotuman,68,sasa,Phonemic,tattoo,churchward1940;geraghty1995,,,
6-780-239-1,rotu1241,Rotuman,330,suru,Phonemic,"headband, headdress",churchward1940;geraghty1995,,,
6-770-239-1,rotu1241,Rotuman,770,sau faliŋa,Phonemic,earring,churchward1940;geraghty1995,,,
6-760-239-1,rotu1241,Rotuman,1860,fui,Phonemic,bead,churchward1940;geraghty1995,,,
6-760-239-3,rotu1241,Rotuman,1860,papalɔŋi,Phonemic,bead,churchward1940;geraghty1995,,,
6-750-239-1,rotu1241,Rotuman,1961,tēfui,Phonemic,necklace,churchward1940;geraghty1995,,,
6-740-239-1,rotu1241,Rotuman,1754,kɔlu,Phonemic,bracelet,churchward1940;geraghty1995,,,
6-730-239-1,rotu1241,Rotuman,1374,mama,Phonemic,ring (for finger),churchward1940;geraghty1995,,,
6-720-239-1,rotu1241,Rotuman,1029,hɔfu,Phonemic,jewel,churchward1940;geraghty1995,,,
6-710-239-1,rotu1241,Rotuman,917,ososi,Phonemic,"ornament, adornment",churchward1940;geraghty1995,,,
6-630-239-1,rotu1241,Rotuman,64,[pini],Phonemic,pin,churchward1940;geraghty1995,,,
6-620-239-1,rotu1241,Rotuman,757,ukamea,Phonemic,button,churchward1940;geraghty1995,,,
6-610-239-1,rotu1241,Rotuman,1851,taŋa,Phonemic,pocket,churchward1940;geraghty1995,,,
6-590-239-1,rotu1241,Rotuman,1151,kukulu,Phonemic,veil,churchward1940;geraghty1995,,,
6-580-239-1,rotu1241,Rotuman,867,hɔʔ-ne-ʔuʔu,Phonemic,glove,churchward1940;geraghty1995,,,
6-570-239-1,rotu1241,Rotuman,772,fɔli,Phonemic,"belt, girdle",churchward1940;geraghty1995,,,
6-550-239-1,rotu1241,Rotuman,2130,faʔpurou,Phonemic,"hat, cap",churchward1940;geraghty1995,,,
6-550-239-3,rotu1241,Rotuman,2130,[kæpe],Phonemic,"hat, cap",churchward1940;geraghty1995,,,
6-510-239-1,rotu1241,Rotuman,1381,sakanæve,Phonemic,shoe,churchward1940;geraghty1995,,,
6-520-239-1,rotu1241,Rotuman,585,sakanæve,Phonemic,boot,churchward1940;geraghty1995,,,
